%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%11/10/20219:55 AM
294.853,82215.82,0.971,17.991,158.588,162.895,4,3917.671,-2074.149,7.007,-0.033,0.045,3.755,150.308,-253.289,-246.233,-230.534,-190.25,-176.921,-175.877,-86.819,-23.889,31.53,35.394,39.482,45.868,49.092,57.518,74.906,
294.85,82211.43,0.971,33.139,533.347,548.127,4,3917.671,-2074.149,-104.296,-0.033,0.045,6.227,450.705,-907.842,-881.506,-835.599,-696.42,-636.25,-426.396,-336.034,-119.126,79.033,93.079,108.866,122.104,131.993,168.217,229.679,
294.703,82139.75,0.971,33.139,534.325,547.86,4,3917.671,-2074.149,-104.296,-0.033,0.046,6.226,455.253,-906.506,-878.73,-832.161,-694.047,-633.136,-421.698,-333.465,-115.665,80.913,94.558,109.079,122.419,131.888,167.074,227.762,
294.794,82184.883,0.971,33.118,532.625,547.575,4,3917.671,-2074.149,-104.296,-0.033,0.046,6.226,452.221,-907.286,-879.877,-835.182,-696.204,-637.185,-425.542,-338.175,-120.019,78.094,92.128,108.014,120.638,130.004,164.686,225.731,
294.794,82184.883,0.971,33.118,532.625,547.575,4,3917.671,-2074.149,-104.296,-0.033,0.046,6.226,449.622,-909.735,-881.051,-836.123,-696.42,-637.081,-425.435,-336.783,-117.116,79.347,94.241,109.504,123.989,133.144,169.567,231.146,
294.674,82122.633,0.971,33.168,534.041,547.666,4,3917.671,-2074.149,-104.296,-0.034,0.046,6.226,455.578,-908.065,-879.449,-832.997,-694.159,-634.797,-424.26,-335.07,-116.223,80.182,93.819,109.93,123.361,133.877,169.047,229.115,
294.704,82139.164,0.971,33.187,534.688,547.626,4,3917.671,-2074.149,-104.296,-0.033,0.046,6.226,451.679,-908.956,-880.197,-834.56,-695.885,-636.148,-424.26,-336.783,-120.019,78.511,91.389,108.014,120.324,130.004,165.102,225.506,
294.827,82199.219,0.971,33.161,534.023,547.701,4,3917.671,-2074.149,-104.296,-0.033,0.045,6.227,449.513,-912.073,-884.467,-838.415,-699.12,-638.64,-424.902,-337.211,-117.451,80.078,93.185,109.504,122.628,132.83,169.359,232.612,
294.827,82199.219,0.971,33.161,534.023,547.701,4,3917.671,-2074.149,-104.296,-0.033,0.045,6.227,455.145,-908.956,-880.731,-833.831,-696.316,-636.875,-421.592,-335.499,-116.446,81.539,93.396,109.398,122.104,132.725,166.763,229.003,
294.694,82132.578,0.971,33.194,534.914,548.028,4,3917.671,-2074.149,-104.296,-0.034,0.046,6.227,450.705,-910.625,-883.613,-837.582,-699.444,-640.093,-428.426,-340.959,-126.587,75.066,89.381,105.567,118.23,129.271,164.582,225.957,
294.857,82213.687,0.971,33.154,534.914,548.028,4,3917.671,-2074.149,-104.296,-0.033,0.045,6.226,451.354,-913.743,-885.428,-839.666,-699.767,-639.47,-427.358,-337.747,-116.875,80.287,93.819,109.185,123.466,133.039,168.736,230.582,
294.857,82213.687,0.971,33.154,533.858,547.773,4,3917.671,-2074.149,-104.296,-0.033,0.045,6.226,455.361,-912.073,-883.4,-836.956,-697.179,-637.705,-426.717,-337.854,-117.433,78.825,92.658,108.759,122.209,131.888,166.971,227.423,
294.814,82193.477,0.971,33.135,533.179,548.058,4,3917.671,-2074.149,-104.296,-0.034,0.046,6.226,451.463,-914.077,-885.642,-839.353,-700.199,-640.197,-427.785,-338.818,-118.773,78.825,92.552,108.867,123.047,131.888,168.113,229.115,
294.814,82193.477,0.971,33.135,533.179,548.058,4,3917.671,-2074.149,-104.296,-0.034,0.046,6.226,455.253,-912.407,-883.72,-838.311,-699.012,-639.159,-425.863,-337.426,-116.763,79.347,94.137,108.761,122.316,131.574,166.763,227.085,
294.687,82128.383,0.971,33.152,533.52,548.026,4,3917.671,-2074.149,-104.296,-0.034,0.046,6.225,451.679,-914.856,-885.108,-838.936,-699.336,-641.755,-426.611,-340.423,-118.661,78.825,93.186,109.293,121.792,131.366,166.971,228.777,
294.687,82128.383,0.971,33.152,533.52,548.026,4,3917.671,-2074.149,-104.296,-0.034,0.046,6.225,453.52,-913.409,-885.321,-839.04,-700.414,-639.886,-429.28,-339.46,-118.438,79.765,94.137,110.144,122.839,132.727,168.634,231.259,
294.856,82214.977,0.971,33.142,533.485,548.039,4,3917.671,-2074.149,-104.296,-0.033,0.046,6.225,456.011,-912.741,-885.535,-839.666,-699.983,-639.263,-427.999,-339.139,-117.21,80.078,93.398,108.441,121.478,130.948,166.35,228.103,
294.827,82198.836,0.971,33.148,533.598,548.007,4,3917.671,-2074.149,-104.296,-0.033,0.045,6.226,451.571,-916.637,-888.524,-842.583,-704.189,-644.558,-430.562,-341.601,-122.122,76.737,91.179,107.59,120.745,131.262,166.246,227.764,
294.827,82198.836,0.971,33.148,533.598,548.007,4,3917.671,-2074.149,-104.296,-0.033,0.045,6.226,452.979,-918.53,-890.446,-842.687,-702.679,-641.235,-428.853,-338.604,-119.331,80.078,93.081,109.293,122.944,133.983,169.361,231.149,
294.682,82124.312,0.971,33.19,534.166,548.2,4,3917.671,-2074.149,-104.296,-0.034,0.046,6.226,456.769,-916.415,-888.418,-841.75,-702.787,-641.962,-429.494,-339.139,-117.322,79.869,93.186,108.867,122.002,131.785,165.831,226.862,
294.682,82124.312,0.971,33.19,534.736,548.552,4,3917.671,-2074.149,-104.296,-0.034,0.046,6.226,452.979,-918.307,-890.233,-843.624,-704.513,-644.973,-431.096,-342.565,-121.787,77.677,93.398,109.293,123.049,132.727,168.011,228.554,
294.745,82153.891,0.971,9.959,48.157,50.502,12,3917.671,-2074.149,18.323,-0.034,0.046,2.371,45.265,-34.894,-19.887,-20.673,-20.299,-18.377,-21.144,-22.481,-20.543,2.714,9.931,14.792,20.63,24.807,28.036,33.166,
294.695,82129.031,0.971,9.98,48.347,50.417,12,3917.671,-2074.149,71.564,-0.034,0.046,2.371,47.756,-33.222,-18.283,-18.689,-18.787,-17.339,-19.115,-20.661,-17.417,2.401,9.72,14.792,20.944,24.598,27.932,33.504,
294.695,82129.031,0.971,9.98,48.347,50.417,12,3917.671,-2074.149,71.564,-0.034,0.046,2.371,49.38,-32.107,-17.214,-17.541,-17.06,-16.093,-18.047,-20.875,-15.407,3.445,10.037,14.792,21.363,24.389,27.828,33.392,
294.777,82169.125,0.971,9.96,48.164,50.501,12,3917.671,-2074.149,6.662,-0.033,0.046,2.371,48.731,-32.33,-16.786,-17.749,-17.708,-16.093,-19.328,-21.945,-19.426,2.297,9.086,14.047,20.735,23.761,27.205,33.166,
294.777,82169.125,0.971,9.96,48.164,50.501,12,3917.671,-2074.149,6.662,-0.033,0.046,2.371,48.298,-32.218,-17.428,-18.167,-18.464,-17.028,-19.008,-20.554,-17.752,2.192,9.72,14.154,21.154,24.179,27.725,33.843,
294.867,82213.492,0.971,9.994,48.511,50.577,12,3917.671,-2074.149,-3.384,-0.033,0.045,2.371,48.406,-33.668,-17.855,-19.733,-18.787,-18.274,-19.755,-22.267,-18.868,2.401,9.931,14.366,20.63,23.865,27.102,33.73,
294.867,82213.492,0.971,9.994,48.511,50.577,12,3917.671,-2074.149,-3.384,-0.033,0.045,2.371,46.565,-35.897,-20.101,-20.36,-20.191,-19.312,-21.037,-23.337,-21.771,2.506,9.509,14.792,21.363,24.912,28.14,34.858,
294.851,82203.805,0.971,9.943,48.007,50.437,12,3917.671,-2074.149,-66.296,-0.034,0.045,2.371,46.998,-36.455,-20.742,-20.568,-20.623,-18.377,-20.717,-22.481,-20.431,3.654,10.143,15.324,21.572,26.064,29.074,35.873,
294.775,82165.187,0.971,9.987,48.427,50.585,12,3917.671,-2074.149,-104.296,-0.033,0.046,2.37,47.215,-36.232,-21.063,-20.36,-20.407,-19.104,-21.25,-23.337,-21.321,2.819,9.614,14.579,21.468,25.226,27.413,33.617,
294.775,82165.187,0.971,9.987,48.427,50.585,12,3917.671,-2074.149,-104.296,-0.033,0.046,2.37,45.59,-36.12,-21.491,-20.986,-20.839,-18.377,-21.998,-22.481,-21.433,3.237,8.875,14.579,21.049,25.54,28.14,35.535,
294.869,82211.945,0.971,9.953,48.114,50.395,12,3917.671,-2074.149,104.223,-0.033,0.045,2.37,45.915,-35.674,-20.956,-20.464,-20.731,-17.962,-20.823,-21.838,-19.982,4.698,10.46,15.75,22.096,25.645,29.594,35.873,
294.696,82129.414,0.971,9.971,48.265,50.619,12,3917.671,-2074.149,-104.296,-0.034,0.046,2.371,47.323,-34.894,-20.101,-20.36,-19.759,-18.274,-20.289,-22.267,-19.423,3.445,9.826,15.324,21.887,24.912,28.14,34.181,
294.696,82129.414,0.971,9.971,48.265,50.619,12,3917.671,-2074.149,-104.296,-0.034,0.046,2.371,46.565,-35.117,-19.994,-20.36,-19.867,-18.274,-20.61,-21.41,-17.302,3.445,10.565,15.431,22.201,25.436,28.659,35.422,
294.77,82166.094,0.971,9.964,48.205,50.408,12,3917.671,-2074.149,90.687,-0.033,0.045,2.371,49.056,-34.114,-18.283,-18.794,-18.679,-17.235,-19.115,-20.554,-15.963,4.072,11.199,15.324,21.782,25.436,28.971,34.294,
294.745,82151.625,0.971,9.949,48.051,50.385,12,3917.671,-2074.149,62.653,-0.034,0.045,2.371,49.056,-33.333,-17.428,-18.271,-18.895,-17.339,-19.649,-20.34,-17.972,1.775,9.72,14.26,21.049,23.761,26.894,32.038,
294.745,82151.625,0.971,9.949,48.051,50.385,12,3917.671,-2074.149,62.653,-0.034,0.045,2.371,48.731,-34.002,-18.069,-18.585,-18.679,-17.754,-18.901,-21.089,-17.414,2.819,10.248,14.047,21.259,24.598,28.66,33.843,
294.691,82125.344,0.971,9.996,48.505,50.429,12,3917.671,-2074.149,77.373,-0.034,0.046,2.371,49.922,-34.002,-18.283,-19.107,-18.464,-18.274,-19.115,-20.875,-17.414,3.237,9.931,15.005,21.154,24.808,28.244,34.407,
294.852,82206.648,0.971,9.945,48.033,50.155,12,3917.671,-2074.149,64.813,-0.034,0.045,2.371,48.298,-35.229,-20.528,-19.524,-19.543,-18.17,-19.969,-21.731,-20.093,3.341,9.826,14.686,20.944,25.122,28.244,33.73,
294.771,82168.68,0.971,9.888,48.033,50.155,12,3917.671,-2074.149,69.851,-0.034,0.046,2.371,46.998,-36.12,-20.421,-20.464,-19.867,-17.858,-20.396,-21.731,-20.093,4.176,10.46,15.963,22.411,26.378,29.283,36.212,
294.751,82154.664,0.971,9.954,47.471,50.106,12,3917.671,-2074.149,51.334,-0.034,0.046,2.371,48.298,-35.006,-19.78,-19.42,-19.111,-17.547,-19.969,-21.624,-18.419,4.281,10.248,16.069,22.411,25.959,29.179,35.084,
294.791,82176.617,0.971,17.842,153.862,160.39,12,3917.671,-2074.149,-104.296,-0.033,0.046,3.875,132.223,-136.121,-93.34,-94.594,-96.42,-94.483,-95.787,-96.453,-94.102,-19.388,6.867,25.86,38.531,49.406,66.56,89.571,
294.827,82194.445,0.971,17.775,153.435,159.955,12,3917.671,-2074.149,-104.296,-0.033,0.046,3.875,134.714,-134.894,-91.308,-92.924,-93.937,-92.717,-93.438,-93.456,-87.181,-16.99,7.396,24.583,38.95,48.673,66.664,88.217,
294.827,82194.445,0.971,17.775,153.435,159.955,12,3917.671,-2074.149,-104.296,-0.033,0.046,3.875,132.331,-136.232,-91.522,-93.968,-94.909,-93.133,-93.331,-94.741,-91.311,-18.867,7.396,25.221,39.264,49.511,67.702,91.15,
294.88,82220.789,0.971,17.797,153.761,160.086,12,3917.671,-2074.149,-104.296,-0.033,0.045,3.875,129.516,-140.134,-95.692,-96.578,-97.176,-97.078,-97.175,-97.738,-97.339,-15.427,9.192,28.201,41.673,52.86,70.402,94.422,
294.88,82220.789,0.971,17.797,153.833,160.153,12,3917.671,-2074.149,-104.296,-0.033,0.045,3.875,127.458,-143.813,-99.755,-101.172,-103.007,-100.816,-101.02,-100.735,-106.046,-19.388,7.501,26.179,39.579,50.034,68.637,91.15,
294.799,82177.07,0.971,17.761,153.164,159.947,12,3917.671,-2074.149,-104.296,-0.033,0.046,3.875,123.018,-148.161,-103.176,-103.26,-104.195,-102.581,-101.34,-101.271,-100.8,-15.427,9.297,28.201,42.301,52.651,70.817,95.437,
294.825,82192.891,0.971,17.795,153.164,159.947,12,3917.671,-2074.149,-104.296,-0.033,0.046,3.875,126.375,-144.482,-100.824,-101.485,-102.143,-99.362,-99.311,-99.665,-99.683,-13.968,10.248,28.52,42.301,53.069,70.921,93.406,
294.7,82132.578,0.971,17.792,153.776,159.619,12,3917.671,-2074.149,-104.296,-0.034,0.046,3.875,128.758,-135.006,-94.195,-95.534,-97.392,-94.379,-95.787,-95.704,-98.567,-17.72,6.867,26.392,39.055,49.825,67.079,88.894,
294.7,82132.578,0.971,17.792,153.677,159.386,12,3917.671,-2074.149,-104.296,-0.034,0.046,3.875,129.407,-130.881,-91.736,-94.072,-97.608,-95.728,-94.612,-93.563,-90.531,-16.99,7.607,26.605,40.416,51.395,68.948,92.053,
294.715,82135.875,0.971,17.747,153.16,159.974,12,3917.671,-2074.149,-104.296,-0.034,0.046,3.876,129.516,-137.124,-94.623,-98.457,-99.876,-98.739,-99.311,-100.735,-100.912,-16.678,9.086,27.243,40.73,51.081,69.052,91.601,
294.715,82135.875,0.971,17.747,152.893,159.974,12,3917.671,-2074.149,-104.296,-0.034,0.046,3.876,121.935,-147.38,-102.749,-105.139,-105.922,-104.657,-101.874,-102.127,-103.368,-18.971,7.079,26.073,39.788,49.825,68.741,91.376,
294.824,82192.25,0.971,17.822,154.24,159.728,12,3917.671,-2074.149,-104.296,-0.033,0.046,3.876,123.451,-148.272,-102.642,-104.617,-105.274,-101.543,-101.981,-104.054,-103.145,-17.512,7.924,26.818,40.207,50.662,69.779,91.601,
294.705,82135.094,0.971,17.803,153.861,159.974,12,3917.671,-2074.149,-104.296,-0.034,0.046,3.876,130.49,-141.472,-96.975,-99.397,-100.416,-99.778,-98.67,-99.236,-94.215,-18.241,7.396,24.689,38.957,48.15,66.56,87.653,
294.705,82135.094,0.971,17.803,153.861,159.974,12,3917.671,-2074.149,-104.296,-0.034,0.046,3.876,127.891,-144.482,-98.044,-100.337,-100.2,-99.155,-98.243,-99.451,-95.666,-20.222,5.811,23.838,37.805,47.941,65.625,87.879,
294.716,82139.227,0.971,17.827,154.284,159.855,12,3917.671,-2074.149,-104.296,-0.033,0.046,3.876,133.523,-138.573,-93.874,-94.803,-96.96,-95.936,-95.253,-96.025,-89.08,-16.469,7.818,25.86,40.004,49.72,67.495,90.699,
294.796,82178.75,0.971,17.851,154.284,159.855,12,3917.671,-2074.149,-104.296,-0.034,0.046,3.876,133.631,-140.245,-94.088,-94.49,-95.989,-95.521,-92.904,-94.847,-98.903,-18.867,6.128,23.412,36.548,47.522,63.965,85.962,
294.823,82191.211,0.971,17.815,154.736,160.039,12,3917.671,-2074.149,-104.296,-0.033,0.045,3.876,129.949,-142.029,-97.189,-96.891,-98.472,-96.87,-96.535,-96.881,-96.559,-17.928,6.656,25.009,38.957,49.72,67.911,91.602,
294.705,82131.547,0.971,17.84,154.496,160.13,12,3917.671,-2074.149,-104.296,-0.033,0.046,3.876,127.567,-146.042,-100.396,-100.754,-101.603,-99.466,-100.699,-100.735,-99.126,-15.74,8.347,26.818,40.632,51.5,69.157,92.843,
294.875,82219.562,0.971,17.886,155.365,160.475,12,3917.671,-2074.149,-104.296,-0.033,0.045,3.876,127.242,-148.829,-101.679,-100.754,-100.955,-100.193,-100.806,-99.879,-100.354,-18.867,5.917,25.115,38.224,49.406,66.768,89.91,
294.723,82143.555,0.971,17.859,155.365,160.475,12,3917.671,-2074.149,-104.296,-0.034,0.046,3.876,128.433,-140.357,-97.402,-97.309,-98.364,-96.974,-98.136,-97.203,-99.461,-19.7,5.6,25.009,38.328,49.092,66.768,89.685,
294.742,82156.281,0.971,32.89,525.222,541.295,12,3917.671,-2074.149,-104.296,-0.033,0.046,6.413,352.377,-443.813,-396.774,-399.78,-367.325,-353.634,-358.053,-362.797,-383.613,-74.945,14.897,81.41,118.439,154.811,223.666,304.359,
294.836,82202.258,0.971,32.877,524.935,541.625,12,3917.671,-2074.149,-104.296,-0.033,0.045,6.413,356.925,-465.552,-402.227,-402.391,-363.87,-351.557,-353.034,-357.23,-346.882,-68.899,18.172,83.751,122.419,158.58,228.235,309.548,
294.836,82202.258,0.971,32.877,524.935,541.625,12,3917.671,-2074.149,-104.296,-0.033,0.045,6.413,374.143,-438.908,-379.774,-386.103,-357.5,-343.459,-338.939,-340.423,-340.072,-64.104,22.081,86.518,124.618,160.045,229.273,309.097,
294.887,82226.922,0.971,32.906,525.66,541.467,12,3917.671,-2074.149,-104.296,-0.033,0.046,6.413,367.104,-432.107,-377.957,-380.778,-349.726,-339.825,-340.647,-347.381,-358.716,-72.339,18.172,82.474,120.638,157.324,227.923,310.902,
294.887,82226.922,0.971,32.906,525.916,541.866,12,3917.671,-2074.149,-104.296,-0.033,0.046,6.413,353.893,-445.262,-388.541,-397.588,-360.309,-348.65,-349.297,-352.306,-359.386,-69.108,21.553,87.582,127.026,163.185,233.738,316.43,
294.744,82154.602,0.971,32.919,526.124,541.9,12,3917.671,-2074.149,-104.296,-0.034,0.046,6.413,358.441,-447.827,-392.07,-394.456,-362.9,-335.984,-345.559,-353.911,-359.275,-70.463,17.749,82.368,120.429,156.382,225.743,303.005,
294.744,82154.602,0.971,32.919,526.124,541.9,12,3917.671,-2074.149,-104.296,-0.034,0.046,6.413,361.473,-461.204,-398.699,-403.957,-370.35,-350.208,-345.774,-345.026,-333.708,-73.59,15.742,80.133,118.858,154.916,225.327,306.164,
294.727,82148.531,0.971,32.887,525.1,542.14,12,3917.671,-2074.149,-104.296,-0.033,0.046,6.414,367.862,-463.546,-392.711,-399.989,-363.44,-340.968,-341.503,-342.993,-344.091,-71.297,17.749,83.964,122.209,159.836,230.415,314.85,
294.882,82222.594,0.971,32.912,526.094,542.121,12,3917.671,-2074.149,-104.296,-0.033,0.045,6.414,359.091,-464.437,-400.409,-403.017,-368.083,-350.105,-343.959,-346.097,-354.309,-70.254,19.546,85.135,123.885,160.359,230.831,313.609,
294.882,82222.594,0.971,32.912,526.094,542.121,12,3917.671,-2074.149,-104.296,-0.033,0.045,6.414,348.045,-459.755,-408.001,-408.551,-376.721,-359.449,-357.948,-363.225,-382.328,-63.584,23.243,89.285,128.597,166.116,238.411,322.634,
294.727,82148.789,0.971,32.895,525.343,542.33,12,3917.671,-2074.149,-104.296,-0.034,0.046,6.413,353.135,-441.249,-390.359,-391.428,-363.332,-351.662,-353.142,-358.943,-358.439,-64.522,22.082,88.966,126.503,163.604,232.18,312.256,
294.852,82209.297,0.971,32.923,526.473,542.206,12,3917.671,-2074.149,-104.296,-0.032,0.046,6.413,359.091,-434.114,-390.466,-392.367,-352.318,-346.159,-349.405,-355.625,-354.086,-70.046,18.278,83.965,121.895,159.208,228.131,306.728,
294.852,82209.297,0.971,32.923,526.416,542.401,12,3917.671,-2074.149,-104.296,-0.032,0.046,6.413,367.862,-435.898,-378.384,-382.449,-346.056,-340.864,-340.221,-340.423,-332.542,-70.567,17.75,83.752,121.459,157.219,225.639,304.472,
294.731,82150.727,0.971,32.929,526.461,542.074,12,3917.671,-2074.149,-104.296,-0.033,0.046,6.414,385.297,-442.364,-376.246,-380.36,-345.3,-332.662,-335.202,-340.638,-331.872,-73.59,14.052,79.708,117.061,152.929,221.174,299.847,
294.883,82222.664,0.971,32.94,526.978,542.409,12,3917.671,-2074.149,-104.296,-0.033,0.045,6.414,375.551,-454.404,-389.611,-390.279,-357.069,-348.236,-351.754,-348.345,-359.221,-73.903,13.841,79.389,118.527,155.336,226.265,311.015,
294.75,82155.312,0.971,32.944,526.92,542.207,12,3917.671,-2074.149,-104.296,-0.033,0.046,6.414,365.155,-465.441,-394.743,-396.648,-346.812,-335.673,-330.29,-328.541,-337.007,-68.483,18.806,83.007,121.354,156.488,226.473,307.973,
294.864,82215.43,0.971,32.926,526.514,542.396,12,3917.671,-2074.149,-104.296,-0.033,0.046,6.414,374.904,-441.361,-380.736,-384.85,-353.29,-343.875,-346.415,-350.379,-350.402,-73.069,14.897,79.176,116.957,152.091,220.035,297.368,
294.864,82215.43,0.971,32.926,526.514,542.396,12,3917.671,-2074.149,-104.296,-0.033,0.046,6.414,374.47,-440.469,-380.629,-384.537,-349.295,-335.673,-335.736,-335.606,-341.249,-74.007,14.158,79.602,117.69,153.975,224.085,305.942,
294.876,82219.82,0.971,32.956,527.479,542.598,12,3917.671,-2074.149,-104.296,-0.033,0.045,6.413,372.521,-463.657,-393.78,-402.808,-357.177,-347.509,-346.949,-353.163,-362.57,-71.089,16.905,82.049,119.365,155.755,224.188,305.491,
294.724,82145.883,0.971,32.958,527.343,542.579,12,3917.671,-2074.149,-104.296,-0.033,0.046,6.413,368.731,-453.401,-389.611,-393.411,-358.473,-346.678,-348.871,-357.124,-360.225,-70.255,16.588,80.985,118.108,154.603,224.085,306.281,
294.704,82126.57,0.971,9.965,48.205,51.288,-12,3917.671,-2074.149,-104.296,-0.034,0.046,2.175,14.727,37.294,15.527,-7.831,-11.985,-12.978,-16.231,-16.807,-8.708,-11.779,-13.712,-14.659,-10.769,-10.137,-11.92,-14.076,
294.777,82163.641,0.971,9.945,48.021,51.226,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.176,15.052,37.629,16.062,-7.309,-10.905,-12.978,-16.445,-16.593,-9.155,-9.798,-14.662,-16.146,-11.814,-11.077,-13.475,-14.414,
294.777,82163.641,0.971,9.945,48.021,51.226,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.176,14.294,37.405,15.741,-7.413,-10.797,-13.29,-16.125,-17.021,-9.043,-14.28,-16.455,-15.934,-10.978,-9.614,-12.439,-13.513,
294.757,82156.539,0.971,9.964,48.2,51.199,-12,3917.671,-2074.149,-104.296,-0.034,0.046,2.176,15.377,37.294,16.704,-6.682,-10.149,-12.875,-15.484,-15.844,-7.815,-11.466,-14.451,-15.934,-11.919,-10.45,-13.164,-14.076,
294.701,82127.094,0.971,9.962,48.172,51.125,-12,3917.671,-2074.149,-104.296,-0.034,0.046,2.175,13.861,38.41,16.49,-6.578,-10.15,-12.875,-15.164,-16.379,-7.592,-14.906,-16.033,-18.059,-13.696,-13.481,-15.134,-16.441,
294.864,82211.875,0.971,9.97,48.276,51.082,-12,3917.671,-2074.149,-104.296,-0.033,0.045,2.175,12.02,37.294,16.704,-7.622,-10.473,-12.771,-15.377,-16.593,-7.927,-13.967,-16.349,-18.059,-11.71,-12.227,-12.957,-13.964,
294.78,82165.383,0.971,9.976,48.321,51.038,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.176,15.052,38.299,17.775,-6.369,-9.286,-12.667,-14.523,-15.844,-7.815,-12.821,-14.134,-15.403,-11.71,-10.032,-11.817,-12.838,
294.759,82152.148,0.971,9.995,48.499,51.34,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.176,14.294,38.299,16.918,-6.369,-10.365,-12.771,-15.698,-16.807,-9.936,-12.925,-14.451,-15.084,-12.442,-10.764,-12.957,-14.64,
294.759,82152.148,0.971,9.995,48.499,51.34,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.176,12.995,37.964,16.169,-6.787,-10.905,-12.667,-16.018,-16.379,-8.372,-11.779,-15.505,-15.934,-13.383,-11.495,-14.719,-15.878,
294.697,82124.508,0.971,9.963,48.187,51.25,-12,3917.671,-2074.149,-104.296,-0.034,0.046,2.176,12.345,38.745,16.383,-5.847,-10.258,-11.94,-15.591,-15.844,-9.154,-11.049,-16.771,-18.271,-13.801,-12.227,-15.548,-16.329,
294.697,82124.508,0.971,9.963,48.187,51.25,-12,3917.671,-2074.149,-104.296,-0.034,0.046,2.176,11.804,38.41,16.062,-6.995,-11.229,-12.148,-16.125,-16.165,-8.484,-15.427,-18.562,-18.377,-15.055,-13.585,-16.688,-17.793,
294.777,82162.539,0.971,9.985,48.409,51.128,-12,3917.671,-2074.149,-104.296,-0.034,0.046,2.175,10.179,38.745,15.955,-6.16,-10.797,-12.563,-15.911,-15.308,-8.149,-13.863,-18.983,-19.865,-15.683,-12.958,-15.963,-15.878,
294.758,82154.531,0.971,9.979,48.409,51.128,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.175,11.804,39.415,16.704,-6.056,-10.258,-12.044,-15.698,-15.844,-8.595,-17.199,-20.144,-19.652,-14.744,-13.167,-15.237,-16.441,
294.758,82154.531,0.971,9.979,48.34,51.153,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.175,11.804,38.41,16.276,-7.309,-10.797,-12.771,-15.698,-17.021,-9.488,-14.906,-16.241,-19.015,-15.371,-13.899,-14.512,-15.653,
294.7,82124.117,0.971,9.987,48.4,51.217,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.176,12.887,38.41,17.133,-6.682,-9.61,-12.044,-14.843,-15.308,-6.698,-11.779,-15.081,-18.165,-13.698,-13.168,-14.719,-15.766,
294.859,82205.422,0.971,9.979,48.356,51.121,-12,3917.671,-2074.149,-104.296,-0.033,0.045,2.176,12.887,39.08,17.561,-5.951,-9.61,-11.836,-15.057,-16.058,-7.591,-13.968,-16.136,-18.484,-14.012,-12.854,-15.445,-16.329,
294.768,82158.477,0.971,10.007,48.615,51.226,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.176,11.587,38.299,17.561,-5.847,-9.826,-12.148,-15.484,-15.737,-8.037,-14.801,-16.347,-19.333,-14.117,-13.481,-15.341,-17.568,
294.768,82158.477,0.971,10.007,48.615,51.226,-12,3917.671,-2074.149,-104.296,-0.033,0.046,2.176,11.046,39.639,18.096,-5.847,-8.854,-11.629,-14.096,-15.63,-7.144,-15.01,-16.874,-19.333,-15.267,-14.108,-16.274,-17.23,
294.863,82206.906,0.971,9.942,48.344,51.166,-12,3917.671,-2074.149,-104.296,-0.033,0.045,2.176,10.612,39.415,18.204,-5.534,-10.15,-12.252,-15.27,-15.522,-7.367,-16.365,-18.667,-18.484,-13.385,-11.077,-13.786,-13.401,
294.863,82206.906,0.971,9.942,47.998,51.121,-12,3917.671,-2074.149,-104.296,-0.033,0.045,2.176,14.186,39.415,17.668,-6.265,-10.15,-11.94,-15.057,-15.63,-8.484,-14.384,-14.132,-14.766,-11.189,-9.823,-11.506,-11.149,
294.848,82206.773,0.971,17.82,154.212,160.834,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.717,26.206,92.565,23.022,-48.863,-60.789,-72.668,-78.061,-77.827,-58.837,-75.258,-74.773,-78.289,-74.859,-73.571,-74.01,-75.563,
294.896,82229.703,0.971,17.783,153.598,160.908,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.718,23.607,92.788,23.236,-47.61,-60.033,-71.526,-77.207,-76.97,-58.949,-75.466,-78.359,-79.989,-76.427,-75.661,-77.949,-79.504,
