%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%10/20/20219:15 AM
294.487,82917.430,0.981,27.047,358.792,371.904,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.556,82950.305,0.981,26.992,357.373,371.858,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.556,82950.305,0.981,26.992,357.373,371.858,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.591,82969.289,0.981,27.009,357.882,371.386,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.591,82969.289,0.981,27.009,357.882,371.386,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.480,82913.492,0.981,26.973,356.826,371.094,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.562,82953.141,0.981,26.958,356.497,370.952,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.562,82953.141,0.981,26.958,356.497,370.952,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.591,82967.805,0.981,26.987,357.279,370.994,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.591,82967.805,0.981,26.987,357.279,370.994,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.540,82942.555,0.981,26.993,357.404,370.991,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.540,82942.555,0.981,26.993,357.404,370.991,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.479,82911.617,0.981,26.971,356.756,370.417,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.599,82972.578,0.981,26.953,356.756,370.417,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.599,82972.578,0.981,26.953,356.394,370.900,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.538,82940.289,0.981,26.952,356.300,370.493,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.538,82940.289,0.981,26.952,356.300,370.493,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.476,82914.461,0.981,26.980,357.006,370.498,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,5.000
294.476,82914.461,0.981,26.980,357.006,370.498,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,5.000
294.485,82916.078,0.981,26.989,357.242,370.434,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,5.000
294.442,82885.984,0.981,38.618,731.279,762.676,0.000,3917.671,-2074.149,104.223,-0.034,0.046,7.000
294.563,82950.625,0.981,38.579,730.818,763.653,0.000,3917.671,-2074.149,104.223,-0.033,0.045,7.000
294.563,82950.625,0.981,38.579,730.047,762.540,0.000,3917.671,-2074.149,104.223,-0.033,0.045,7.000
294.491,82913.430,0.981,38.578,729.101,762.830,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.564,82951.977,0.981,38.578,730.026,762.706,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.541,82944.102,0.981,38.547,728.842,762.196,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.541,82944.102,0.981,38.547,728.842,762.196,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.473,82906.844,0.981,38.616,731.300,762.630,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.473,82906.844,0.981,38.616,731.300,762.630,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.467,82905.680,0.981,38.560,729.187,762.285,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.467,82905.680,0.981,38.560,729.187,762.285,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.562,82949.977,0.981,38.563,729.447,762.354,0.000,3917.671,-2074.149,104.223,-0.033,0.045,7.000
294.458,82900.578,0.981,38.598,728.815,762.297,0.000,3917.671,-2074.149,104.223,-0.033,0.045,7.000
294.559,82947.781,0.981,38.592,730.544,762.406,0.000,3917.671,-2074.149,104.223,-0.033,0.045,7.000
294.484,82913.172,0.981,38.603,730.544,762.406,0.000,3917.671,-2074.149,104.223,-0.033,0.045,7.000
294.484,82913.172,0.981,38.603,730.825,762.176,0.000,3917.671,-2074.149,104.223,-0.033,0.045,7.000
294.546,82943.133,0.981,38.588,731.151,762.619,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.546,82943.133,0.981,38.588,730.385,763.448,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.452,82894.375,0.981,38.634,731.909,763.108,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.508,82922.148,0.981,38.557,729.110,762.560,0.000,3917.671,-2074.149,104.223,-0.034,0.045,7.000
294.479,82921.695,0.981,49.779,1211.230,1280.037,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.590,82974.516,0.981,49.753,1214.466,1282.536,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.590,82974.516,0.981,49.753,1214.466,1282.536,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.532,82949.336,0.981,49.806,1213.101,1283.002,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.532,82949.336,0.981,49.806,1216.921,1283.002,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.421,82891.664,0.981,49.759,1214.228,1282.641,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.421,82891.664,0.981,49.759,1214.228,1282.641,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.478,82921.109,0.981,49.813,1217.059,1283.037,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.478,82921.109,0.981,49.813,1217.059,1283.037,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.457,82910.906,0.981,49.829,1214.486,1285.183,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.456,82908.844,0.981,49.853,1217.753,1285.821,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.602,82987.047,0.981,49.802,1218.943,1284.307,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,9.000
294.602,82987.047,0.981,49.802,1216.986,1285.579,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,9.000
294.449,82908.711,0.981,49.852,1218.892,1284.541,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.449,82908.711,0.981,49.852,1218.892,1284.541,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.556,82961.211,0.981,49.819,1217.597,1285.918,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.485,82925.766,0.981,49.863,1216.221,1286.590,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.485,82925.766,0.981,49.863,1219.555,1286.383,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.545,82957.148,0.981,49.884,1220.760,1288.062,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
294.545,82957.148,0.981,49.884,1220.760,1288.062,0.000,3917.671,-2074.149,-104.296,-0.034,0.045,9.000
