%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%10/20/202111:37 AM
294.473,82775.430,0.979,9.311,42.444,44.789,0.000,3917.671,-2074.149,104.223,-0.036,0.046,2.000
294.548,82814.625,0.979,9.282,42.191,44.828,0.000,3917.671,-2074.149,104.223,-0.035,0.045,2.000
294.548,82814.625,0.979,9.282,42.191,44.828,0.000,3917.671,-2074.149,104.223,-0.035,0.045,2.000
294.562,82824.117,0.980,9.308,42.433,44.793,0.000,3917.671,-2074.149,104.223,-0.035,0.045,2.000
294.562,82824.117,0.980,9.308,42.433,44.793,0.000,3917.671,-2074.149,104.223,-0.035,0.045,2.000
294.492,82787.508,0.979,9.308,42.427,44.992,0.000,3917.671,-2074.149,104.223,-0.036,0.045,2.000
294.492,82787.508,0.979,9.308,42.427,44.992,0.000,3917.671,-2074.149,104.223,-0.036,0.045,2.000
294.435,82758.062,0.979,9.328,42.596,44.901,0.000,3917.671,-2074.149,104.223,-0.035,0.045,2.000
294.561,82823.734,0.980,9.323,42.569,44.982,0.000,3917.671,-2074.149,104.223,-0.035,0.045,2.000
294.561,82823.734,0.980,9.323,42.569,44.982,0.000,3917.671,-2074.149,104.223,-0.035,0.045,2.000
294.486,82786.922,0.979,9.313,42.472,44.945,0.000,3917.671,-2074.149,104.223,-0.036,0.045,2.000
294.548,82816.562,0.979,9.336,42.472,44.945,0.000,3917.671,-2074.149,104.223,-0.035,0.045,2.000
294.548,82816.562,0.979,9.319,42.686,44.921,0.000,3917.671,-2074.149,104.223,-0.036,0.045,2.000
294.438,82761.672,0.979,9.319,42.521,44.986,0.000,3917.671,-2074.149,104.223,-0.036,0.045,2.000
294.467,82773.945,0.979,9.332,42.638,45.052,0.000,3917.671,-2074.149,104.223,-0.035,0.045,2.000
