%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%10/20/20218:59 AM
294.131,82945.008,0.982,4.131,8.435,9.612,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.213,82982.914,0.983,4.129,8.375,9.665,0.000,3917.671,-2074.149,-104.296,-0.032,0.045,1.000
294.213,82982.914,0.983,4.129,8.375,9.665,0.000,3917.671,-2074.149,-104.296,-0.032,0.045,1.000
294.207,82983.039,0.983,4.135,8.402,9.640,0.000,3917.671,-2074.149,-104.296,-0.032,0.045,1.000
294.144,82953.594,0.982,4.131,8.384,9.603,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.137,82947.398,0.982,4.118,8.331,9.602,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.137,82947.398,0.982,4.118,8.331,9.602,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.202,82979.102,0.983,4.155,8.483,9.693,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.202,82979.102,0.983,4.155,8.483,9.693,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.139,82948.430,0.982,4.151,8.465,9.676,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.129,82943.070,0.982,4.163,8.514,9.648,0.000,3917.671,-2074.149,-104.296,-0.033,0.046,1.000
294.129,82943.070,0.982,4.163,8.514,9.648,0.000,3917.671,-2074.149,-104.296,-0.033,0.046,1.000
294.200,82980.648,0.983,4.198,8.657,9.633,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.200,82980.648,0.983,4.198,8.657,9.633,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.241,83002.805,0.983,4.167,8.532,9.649,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.241,83002.805,0.983,4.167,8.532,9.649,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.209,82981.617,0.983,4.167,8.532,9.643,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.209,82981.617,0.983,4.167,8.532,9.643,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.133,82945.008,0.982,4.152,8.466,9.815,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.133,82945.008,0.982,4.152,8.466,9.815,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,1.000
294.219,82968.578,0.982,14.323,100.767,107.482,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,3.000
294.161,82944.359,0.982,14.357,101.235,107.654,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,3.000
294.161,82944.359,0.982,14.357,101.235,107.654,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,3.000
294.287,83002.930,0.983,14.368,101.422,107.670,0.000,3917.671,-2074.149,-104.296,-0.033,0.045,3.000
