%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%10/27/202112:14 PM
293.800,82024.031,0.973,4.139,8.248,8.405,0.000,3917.671,-2074.149,104.223,-0.037,0.046,1.000
293.884,82063.352,0.973,4.139,8.333,8.473,0.000,3917.671,-2074.149,104.223,-0.037,0.046,1.000
293.884,82063.352,0.973,4.139,8.333,8.473,0.000,3917.671,-2074.149,104.223,-0.037,0.046,1.000
293.877,82059.867,0.973,4.138,8.330,8.536,0.000,3917.671,-2074.149,104.223,-0.036,0.045,1.000
293.877,82059.867,0.973,4.138,8.330,8.536,0.000,3917.671,-2074.149,104.223,-0.036,0.045,1.000
293.800,82022.672,0.973,4.130,8.296,8.471,0.000,3912.469,-2074.149,104.223,-0.037,0.045,1.000
293.886,82064.578,0.973,4.145,8.296,8.471,0.000,3911.954,-2074.149,104.223,-0.036,0.045,1.000
293.763,82004.523,0.972,4.152,8.357,8.605,0.000,3911.954,-2074.149,104.223,-0.037,0.046,1.000
293.763,82004.523,0.972,4.152,8.384,8.598,0.000,3910.071,-2074.149,104.223,-0.037,0.046,1.000
293.824,82036.297,0.973,4.170,8.457,8.626,0.000,3913.266,-2074.149,104.223,-0.037,0.046,1.000
293.824,82036.297,0.973,4.170,8.457,8.626,0.000,3913.266,-2074.149,104.223,-0.037,0.046,1.000
293.890,82066.586,0.973,4.146,8.362,8.529,0.000,3917.671,-2074.149,104.223,-0.037,0.046,1.000
293.890,82066.586,0.973,4.146,8.362,8.529,0.000,3917.671,-2074.149,104.223,-0.037,0.046,1.000
293.878,82060.445,0.973,4.173,8.470,8.588,0.000,3917.671,-2074.149,104.223,-0.037,0.045,1.000
293.816,82029.836,0.973,4.180,8.470,8.588,0.000,3917.671,-2074.149,104.223,-0.037,0.045,1.000
293.816,82029.836,0.973,4.180,8.498,8.610,0.000,3917.671,-2074.149,104.223,-0.037,0.045,1.000
293.883,82064.906,0.973,4.167,8.446,8.747,0.000,3917.671,-2074.149,104.223,-0.036,0.045,1.000
293.883,82064.906,0.973,4.167,8.446,8.747,0.000,3917.671,-2074.149,104.223,-0.036,0.045,1.000
293.879,82063.289,0.973,4.187,8.527,8.580,0.000,3909.556,-2074.149,104.223,-0.037,0.046,1.000
293.879,82063.289,0.973,4.187,8.527,8.580,0.000,3909.556,-2074.149,104.223,-0.037,0.046,1.000
293.762,82003.812,0.972,14.510,102.373,107.256,0.000,3917.671,-2074.149,104.223,-0.037,0.045,3.000
293.837,82042.883,0.973,14.508,102.365,107.425,0.000,3917.671,-2074.149,104.223,-0.037,0.045,3.000
293.717,81981.602,0.972,14.496,102.365,107.425,0.000,3917.671,-2074.149,104.223,-0.037,0.046,3.000
293.841,82044.562,0.973,14.525,102.606,107.096,0.000,3917.671,-2074.149,104.223,-0.037,0.045,3.000
293.841,82044.562,0.973,14.525,102.606,107.096,0.000,3917.671,-2074.149,104.223,-0.037,0.045,3.000
293.763,82007.305,0.973,14.496,102.184,107.134,0.000,3917.671,-2074.149,104.223,-0.038,0.046,3.000
293.763,82007.305,0.973,14.496,102.184,107.134,0.000,3917.671,-2074.149,104.223,-0.038,0.046,3.000
293.710,81977.148,0.972,14.516,102.443,107.282,0.000,3917.671,-2074.149,104.223,-0.038,0.046,3.000
293.833,82039.461,0.973,14.521,102.443,107.282,0.000,3917.671,-2074.149,104.223,-0.037,0.045,3.000
293.833,82039.461,0.973,14.521,102.546,107.071,0.000,3917.671,-2074.149,104.223,-0.037,0.045,3.000
