%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%10/20/202111:08 AM
294.915,82772.133,0.978,4.172,8.653,9.235,0.000,3917.671,-2074.149,101.114,-0.035,0.045,1.000
294.787,82708.273,0.977,4.196,8.606,9.041,0.000,3917.671,-2074.149,59.795,-0.035,0.045,1.000
294.787,82708.273,0.977,4.196,8.606,9.041,0.000,3917.671,-2074.149,59.795,-0.035,0.045,1.000
294.842,82736.039,0.978,4.162,8.465,9.062,0.000,3917.671,-2074.149,-30.848,-0.035,0.045,1.000
294.842,82736.039,0.978,4.162,8.465,9.062,0.000,3917.671,-2074.149,-30.848,-0.035,0.045,1.000
294.916,82775.039,0.978,4.197,8.612,9.130,0.000,3917.671,-2074.149,104.223,-0.035,0.045,1.000
294.916,82775.039,0.978,4.197,8.612,9.130,0.000,3917.671,-2074.149,104.223,-0.035,0.045,1.000
294.902,82766.773,0.978,4.183,8.556,8.889,0.000,3917.671,-2074.149,-8.434,-0.035,0.045,1.000
294.845,82737.586,0.978,4.196,8.607,8.967,0.000,3917.671,-2074.149,26.048,-0.035,0.045,1.000
294.845,82737.586,0.978,4.196,8.607,8.967,0.000,3917.671,-2074.149,26.048,-0.035,0.045,1.000
294.915,82772.133,0.978,4.191,8.589,9.073,0.000,3917.671,-2074.149,-17.212,-0.035,0.045,1.000
294.915,82772.133,0.978,4.191,8.589,9.073,0.000,3917.671,-2074.149,-17.212,-0.035,0.045,1.000
294.906,82769.297,0.978,4.173,8.512,8.870,0.000,3917.671,-2074.149,-11.640,-0.035,0.045,1.000
294.906,82769.297,0.978,4.173,8.512,8.870,0.000,3917.671,-2074.149,-11.640,-0.035,0.045,1.000
294.850,82737.133,0.978,4.140,8.378,9.064,0.000,3917.671,-2074.149,24.867,-0.035,0.045,1.000
294.917,82773.234,0.978,4.181,8.404,8.887,0.000,3917.671,-2074.149,-12.400,-0.035,0.045,1.000
294.795,82713.375,0.977,4.186,8.563,9.066,0.000,3917.671,-2074.149,-4.767,-0.035,0.046,1.000
294.910,82768.711,0.978,4.175,8.523,8.918,0.000,3917.671,-2074.149,62.897,-0.035,0.045,1.000
294.910,82768.711,0.978,4.175,8.523,8.918,0.000,3917.671,-2074.149,62.897,-0.035,0.045,1.000
294.835,82731.070,0.978,4.171,8.502,8.981,0.000,3917.671,-2074.149,-104.296,-0.035,0.045,1.000
294.509,82814.437,0.980,14.564,103.887,108.133,0.000,3917.671,-2074.149,104.223,-0.035,0.045,3.000
294.453,82786.664,0.979,14.538,103.501,107.944,0.000,3917.671,-2074.149,104.223,-0.035,0.045,3.000
294.569,82845.305,0.980,14.535,103.502,108.182,0.000,3917.671,-2074.149,104.223,-0.035,0.045,3.000
294.439,82778.531,0.979,14.523,103.283,108.085,0.000,3917.671,-2074.149,104.223,-0.035,0.045,3.000
294.526,82823.406,0.980,14.537,103.505,107.954,0.000,3917.671,-2074.149,104.223,-0.035,0.045,3.000
294.449,82787.055,0.979,14.508,103.087,107.914,0.000,3917.671,-2074.149,104.223,-0.035,0.045,3.000
294.449,82787.055,0.979,14.508,103.087,107.914,0.000,3917.671,-2074.149,104.223,-0.035,0.045,3.000
294.438,82782.789,0.979,14.563,103.478,107.776,0.000,3917.671,-2074.149,104.223,-0.035,0.045,3.000
294.530,82824.055,0.980,14.540,103.552,107.825,0.000,3917.671,-2074.149,104.223,-0.034,0.045,3.000
294.530,82824.055,0.980,14.540,103.552,107.825,0.000,3917.671,-2074.149,104.223,-0.034,0.045,3.000
