%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%10/27/202111:10 AM
294.279,82111.852,0.972,6.766,22.251,23.297,0.000,3917.671,-2074.149,67.423,-0.034,0.045,-5.082,4.020,4.391,5.020,5.624,4.472,4.815,4.612,3.915,4.073,4.227,4.364,4.189,3.350,4.362,3.385,1.500
294.201,82070.977,0.972,6.767,22.251,23.216,0.000,3917.671,-2074.149,-104.296,-0.035,0.045,-4.866,3.462,3.320,3.555,5.191,4.472,5.564,4.290,4.250,3.655,5.072,4.044,4.608,3.873,4.569,2.821,1.500
294.201,82070.977,0.972,6.767,22.251,23.216,0.000,3917.671,-2074.149,-104.296,-0.035,0.045,-4.974,3.797,4.284,4.183,4.542,4.576,5.778,5.470,4.810,3.760,5.072,3.831,4.922,4.397,4.465,3.498,1.500
294.163,82049.344,0.972,6.764,22.227,23.268,0.000,3917.671,-2074.149,69.853,-0.035,0.045,-5.298,3.797,4.284,4.392,5.408,4.784,4.815,4.827,4.139,4.073,4.121,4.576,3.875,4.292,4.050,3.611,1.500
294.163,82049.344,0.972,6.764,22.227,23.268,0.000,3917.671,-2074.149,69.853,-0.035,0.045,-5.298,4.467,3.320,4.288,4.542,4.368,5.350,5.470,3.244,4.282,5.072,4.789,5.341,4.292,4.258,3.272,1.500
294.284,82112.492,0.972,6.742,22.091,23.201,0.000,3917.671,-2074.149,28.397,-0.034,0.045,-5.514,4.578,3.962,5.542,4.542,4.992,4.922,5.470,3.803,4.177,4.544,3.725,3.875,4.397,4.777,3.385,1.500
294.209,82076.461,0.972,6.760,22.205,23.229,0.000,3917.671,-2074.149,49.046,-0.034,0.045,-5.298,3.573,4.284,4.392,4.759,4.160,5.136,4.505,3.803,3.655,5.072,3.831,4.398,3.873,4.673,2.934,1.500
294.209,82076.461,0.972,6.760,22.205,23.229,0.000,3917.671,-2074.149,49.046,-0.034,0.045,-4.001,3.685,3.962,3.974,4.650,4.784,5.243,4.934,4.698,3.655,5.178,3.831,5.026,4.187,4.465,3.272,1.500
294.164,82049.727,0.972,6.734,22.034,23.307,0.000,3917.671,-2074.149,-36.711,-0.035,0.046,-4.757,3.797,4.498,4.915,4.759,4.576,5.457,5.470,4.922,4.282,4.649,4.044,4.398,5.339,5.712,3.724,1.500
294.164,82049.727,0.972,6.734,22.034,23.307,0.000,3917.671,-2074.149,-36.711,-0.035,0.046,-5.190,4.132,3.962,4.497,5.191,4.680,4.708,4.505,3.691,4.803,4.966,4.257,3.875,4.606,4.050,3.611,1.500
